Frequency (Hz)	Level (dB)
938.476562	-72.528702
939.453125	-73.052864
940.429688	-72.423424
941.406250	-72.408821
942.382812	-72.752365
943.359375	-74.104721
944.335938	-74.206421
945.312500	-73.301933
946.289062	-73.810730
947.265625	-73.636879
948.242188	-73.365051
949.218750	-73.006737
950.195312	-73.479630
951.171875	-74.811218
952.148438	-74.158684
953.125000	-73.535538
954.101562	-74.430252
955.078125	-74.381363
956.054688	-74.849724
957.031250	-74.712509
958.007812	-74.643250
958.984375	-74.478127
959.960938	-75.429344
960.937500	-75.890823
961.914062	-75.389572
962.890625	-74.975197
963.867188	-74.299118
964.843750	-74.522141
965.820312	-75.480240
966.796875	-75.896820
967.773438	-76.154533
968.750000	-76.281479
969.726562	-76.003128
970.703125	-75.086090
971.679688	-74.794571
972.656250	-75.034279
973.632812	-75.133507
974.609375	-75.344627
975.585938	-75.613327
976.562500	-75.586311
977.539062	-75.708023
978.515625	-75.266708
979.492188	-75.007294
980.468750	-75.666107
981.445312	-75.435326
982.421875	-76.304436
983.398438	-76.418190
984.375000	-76.210541
985.351562	-75.761482
986.328125	-75.435684
987.304688	-75.303955
988.281250	-76.535828
989.257812	-77.075661
990.234375	-77.244171
991.210938	-76.722946
992.187500	-75.779228
993.164062	-76.405823
994.140625	-76.495239
995.117188	-77.076263
996.093750	-76.978371
997.070312	-76.449150
998.046875	-76.724991
999.023438	-76.356071
1000.000000	-76.432793
1000.976562	-75.413254
1001.953125	-75.248253
1002.929688	-75.095528
1003.906250	-76.495049
1004.882812	-76.181198
1005.859375	-75.428619
1006.835938	-75.938301
1007.812500	-76.726387
1008.789062	-76.803230
1009.765625	-76.430069
1010.742188	-76.633751
1011.718750	-77.050819
1012.695312	-77.462540
1013.671875	-76.895508
1014.648438	-76.313675
1015.625000	-75.890930
1016.601562	-75.542679
1017.578125	-76.546150
1018.554688	-75.990997
1019.531250	-75.611290
1020.507812	-75.849045
1021.484375	-76.608849
1022.460938	-77.024734
1023.437500	-76.922325
1024.414062	-76.391525
1025.390625	-76.006607
1026.367188	-76.213997
1027.343750	-76.021858
1028.320312	-77.214401
1029.296875	-76.794228
1030.273438	-76.831230
1031.250000	-77.314072
1032.226562	-77.587059
1033.203125	-76.921112
1034.179688	-76.679916
1035.156250	-76.883934
1036.132812	-76.006447
1037.109375	-76.565201
1038.085938	-77.553253
1039.062500	-76.263916
1040.039062	-77.100853
1041.015625	-76.499878
1041.992188	-76.569664
1042.968750	-76.685455
1043.945312	-75.566292
1044.921875	-74.820610
1045.898438	-74.978951
1046.875000	-75.372238
1047.851562	-75.109528
1048.828125	-76.036621
1049.804688	-75.451012
1050.781250	-75.292946
1051.757812	-75.913780
1052.734375	-76.681152
1053.710938	-75.977043
1054.687500	-75.580879
1055.664062	-75.352852
1056.640625	-75.454437
1057.617188	-75.752090
1058.593750	-76.065002
1059.570312	-75.342163
1060.546875	-74.425858
1061.523438	-74.734230
1062.500000	-76.222832
1063.476562	-76.400864
1064.453125	-76.064980
1065.429688	-75.094467
1066.406250	-75.366821
1067.382812	-75.165672
1068.359375	-74.766899
1069.335938	-73.630821
1070.312500	-74.405930
1071.289062	-75.327644
1072.265625	-74.010468
1073.242188	-73.449158
1074.218750	-73.526917
1075.195312	-74.082985
1076.171875	-74.703369
1077.148438	-74.890884
1078.125000	-75.252533
1079.101562	-74.425453
1080.078125	-74.420113
1081.054688	-74.267441
1082.031250	-74.521248
1083.007812	-74.587860
1083.984375	-74.089455
1084.960938	-73.819473
1085.937500	-73.638878
1086.914062	-73.864395
1087.890625	-73.138893
1088.867188	-73.924530
1089.843750	-74.913193
1090.820312	-74.150558
1091.796875	-73.613876
1092.773438	-73.249161
1093.750000	-73.650909
1094.726562	-73.110329
1095.703125	-71.929695
1096.679688	-72.211121
1097.656250	-73.451180
1098.632812	-72.777809
1099.609375	-71.651733
1100.585938	-71.946175
1101.562500	-71.572746
1102.539062	-71.414711
1103.515625	-71.695175
1104.492188	-72.092903
1105.468750	-72.349297
1106.445312	-71.316566
1107.421875	-71.379372
1108.398438	-71.120560
1109.375000	-71.831802
1110.351562	-71.684456
1111.328125	-71.079651
1112.304688	-71.310165
1113.281250	-71.741722
1114.257812	-70.928726
1115.234375	-69.768364
1116.210938	-70.665024
1117.187500	-70.279778
1118.164062	-70.294609
1119.140625	-69.611839
1120.117188	-68.752090
1121.093750	-69.082489
1122.070312	-68.937027
1123.046875	-67.893173
1124.023438	-68.336998
1125.000000	-68.135002
1125.976562	-68.097366
1126.953125	-69.166702
1127.929688	-68.485260
1128.906250	-68.047150
1129.882812	-68.221542
1130.859375	-66.859375
1131.835938	-66.624657
1132.812500	-66.763504
1133.789062	-66.701485
1134.765625	-67.519341
1135.742188	-67.643097
1136.718750	-65.920288
1137.695312	-65.803001
1138.671875	-65.453087
1139.648438	-65.595428
1140.625000	-65.811005
1141.601562	-65.487854
1142.578125	-65.380943
1143.554688	-64.231033
1144.531250	-65.164658
1145.507812	-64.943176
1146.484375	-65.003517
1147.460938	-64.160767
1148.437500	-62.990242
1149.414062	-63.240067
1150.390625	-63.232414
1151.367188	-62.607025
1152.343750	-62.020260
1153.320312	-61.042999
1154.296875	-62.242661
1155.273438	-61.945744
1156.250000	-61.386475
1157.226562	-62.069973
1158.203125	-62.196598
1159.179688	-60.694523
1160.156250	-60.573479
1161.132812	-61.759327
1162.109375	-61.324722
1163.085938	-60.856720
1164.062500	-60.901543
1165.039062	-60.922447
1166.015625	-61.175503
1166.992188	-60.748772
1167.968750	-60.863796
1168.945312	-59.718964
1169.921875	-60.512821
1170.898438	-61.511757
1171.875000	-61.036602
1172.851562	-61.641392
1173.828125	-62.077885
1174.804688	-61.872799
1175.781250	-62.211777
1176.757812	-62.536850
1177.734375	-63.331081
1178.710938	-64.077637
1179.687500	-64.004433
1180.664062	-64.011055
1181.640625	-63.415680
1182.617188	-63.754116
1183.593750	-64.099983
1184.570312	-65.179558
1185.546875	-65.008446
1186.523438	-64.795143
1187.500000	-65.937943
1188.476562	-66.040962
1189.453125	-65.961105
1190.429688	-65.637291
1191.406250	-65.753922
1192.382812	-66.104012
1193.359375	-66.792992
1194.335938	-66.335419
1195.312500	-66.794495
1196.289062	-67.776001
1197.265625	-68.483063
1198.242188	-68.404640
1199.218750	-68.494652
1200.195312	-68.570595
1201.171875	-68.244034
1202.148438	-68.027107
1203.125000	-67.575874
1204.101562	-69.019470
1205.078125	-68.895065
