Frequency (Hz)	Level (dB)
1114.257812	-54.147343
1115.234375	-52.995537
1116.210938	-54.074554
1117.187500	-53.697548
1118.164062	-54.019543
1119.140625	-53.577801
1120.117188	-52.917507
1121.093750	-53.715656
1122.070312	-54.050831
1123.046875	-53.665318
1124.023438	-54.639114
1125.000000	-54.679317
1125.976562	-55.086163
1126.953125	-56.744827
1127.929688	-56.702995
1128.906250	-56.719364
1129.882812	-57.451286
1130.859375	-56.730759
1131.835938	-57.005455
1132.812500	-57.789188
1133.789062	-58.200039
1134.765625	-59.580151
1135.742188	-60.331654
1136.718750	-59.127689
1137.695312	-59.471493
1138.671875	-59.689400
1139.648438	-60.327854
1140.625000	-61.060658
1141.601562	-61.257790
1142.578125	-61.651402
1143.554688	-61.150520
1144.531250	-62.665344
1145.507812	-62.931046
1146.484375	-63.388035
1147.460938	-63.151688
1148.437500	-62.365658
1149.414062	-63.002213
1150.390625	-63.529320
1151.367188	-63.438332
1152.343750	-63.363106
1153.320312	-62.758621
1154.296875	-64.357460
1155.273438	-64.560562
1156.250000	-64.393929
1157.226562	-65.488068
1158.203125	-66.102173
1159.179688	-64.931717
1160.156250	-65.142448
1161.132812	-66.662781
1162.109375	-66.468941
1163.085938	-66.140121
1164.062500	-66.462494
1165.039062	-66.656647
1166.015625	-67.000671
1166.992188	-66.524567
1167.968750	-66.714233
1168.945312	-65.576828
1169.921875	-66.376640
1170.898438	-67.355690
1171.875000	-66.777611
1172.851562	-67.346107
1173.828125	-67.695724
1174.804688	-67.365097
1175.781250	-67.522896
1176.757812	-67.786774
1177.734375	-68.438202
1178.710938	-68.935791
1179.687500	-68.639107
1180.664062	-68.365685
1181.640625	-67.582611
1182.617188	-67.799545
1183.593750	-67.962646
1184.570312	-68.856270
1185.546875	-68.508148
1186.523438	-68.089577
1187.500000	-69.070068
1188.476562	-68.967171
1189.453125	-68.705284
1190.429688	-68.156097
1191.406250	-68.100967
1192.382812	-68.372169
1193.359375	-68.893295
1194.335938	-68.305954
1195.312500	-68.559326
1196.289062	-69.453438
1197.265625	-70.044205
1198.242188	-69.987434
1199.218750	-69.885376
1200.195312	-69.684181
1201.171875	-69.178391
1202.148438	-68.845421
1203.125000	-68.247337
1204.101562	-69.568291
1205.078125	-69.263298
1206.054688	-69.979881
1207.031250	-70.323738
1208.007812	-69.501640
1208.984375	-69.232498
1209.960938	-69.159683
1210.937500	-69.928726
1211.914062	-70.425285
1212.890625	-69.502716
1213.867188	-69.783501
1214.843750	-70.354591
1215.820312	-70.724899
1216.796875	-69.550850
