Frequency (Hz)	Level (dB)
936.523438	-71.646439
937.500000	-71.465042
938.476562	-71.362076
939.453125	-71.645432
940.429688	-71.456078
941.406250	-70.952019
942.382812	-70.792145
943.359375	-72.036942
944.335938	-71.964844
945.312500	-71.943443
946.289062	-72.513687
947.265625	-72.115425
948.242188	-71.848213
949.218750	-71.168549
950.195312	-71.900414
951.171875	-72.671227
952.148438	-72.356247
953.125000	-71.572212
954.101562	-72.744484
955.078125	-72.522804
956.054688	-72.358734
957.031250	-72.282684
958.007812	-72.509567
958.984375	-72.780312
959.960938	-74.004120
960.937500	-74.084290
961.914062	-73.377220
962.890625	-72.831184
963.867188	-72.135002
964.843750	-72.593613
965.820312	-73.510704
966.796875	-72.948959
967.773438	-73.833229
968.750000	-74.137436
969.726562	-74.064415
970.703125	-73.047920
971.679688	-73.092308
972.656250	-73.548309
973.632812	-73.391327
974.609375	-73.244797
975.585938	-73.888535
976.562500	-73.898445
977.539062	-74.022171
978.515625	-73.404480
979.492188	-73.077400
980.468750	-73.644608
981.445312	-73.144989
982.421875	-74.082245
983.398438	-74.157906
984.375000	-74.736984
985.351562	-74.317383
986.328125	-73.512878
987.304688	-73.385368
988.281250	-74.988876
989.257812	-75.671463
990.234375	-75.194565
991.210938	-74.505341
992.187500	-73.639786
993.164062	-74.635323
994.140625	-74.542915
995.117188	-74.988647
996.093750	-75.105385
997.070312	-74.731209
998.046875	-74.513168
999.023438	-74.747452
1000.000000	-74.930252
1000.976562	-73.607132
1001.953125	-73.304443
1002.929688	-73.237152
1003.906250	-74.677727
1004.882812	-74.322433
1005.859375	-73.604683
1006.835938	-74.067291
1007.812500	-74.813393
1008.789062	-74.792480
1009.765625	-74.598434
1010.742188	-74.797005
1011.718750	-75.167480
1012.695312	-75.508087
1013.671875	-75.045021
1014.648438	-74.335754
1015.625000	-73.879929
1016.601562	-73.442680
1017.578125	-74.512398
1018.554688	-73.832886
1019.531250	-73.162140
1020.507812	-73.389069
1021.484375	-74.041489
1022.460938	-74.360603
1023.437500	-74.330505
1024.414062	-73.570114
1025.390625	-73.489517
1026.367188	-73.389366
1027.343750	-73.145905
1028.320312	-74.526695
1029.296875	-73.770111
1030.273438	-74.400688
1031.250000	-74.416840
1032.226562	-74.987106
1033.203125	-74.112442
1034.179688	-73.578636
1035.156250	-73.296112
1036.132812	-72.882561
1037.109375	-72.774063
1038.085938	-74.232002
1039.062500	-73.025955
1040.039062	-73.617157
1041.015625	-73.568634
1041.992188	-74.273239
1042.968750	-73.073128
1043.945312	-71.876495
1044.921875	-71.917229
1045.898438	-71.763985
1046.875000	-72.095528
1047.851562	-71.749382
1048.828125	-72.764320
1049.804688	-72.250076
1050.781250	-71.454170
1051.757812	-72.136818
1052.734375	-72.381920
1053.710938	-72.385796
1054.687500	-71.800072
1055.664062	-71.166687
1056.640625	-71.300995
1057.617188	-71.838730
1058.593750	-72.067093
1059.570312	-71.695343
1060.546875	-70.656883
1061.523438	-71.419159
