Frequency (Hz)	Level (dB)
312.011719	-74.856583
312.500000	-75.628807
312.988281	-74.741440
313.476562	-72.898895
313.964844	-73.788361
314.453125	-74.652763
314.941406	-73.583092
315.429688	-73.913132
315.917969	-74.138260
316.406250	-74.992126
316.894531	-75.094009
317.382812	-73.696716
317.871094	-72.764297
318.359375	-73.265564
318.847656	-73.346138
319.335938	-73.863335
319.824219	-74.178871
320.312500	-74.596703
320.800781	-74.946663
321.289062	-74.616653
321.777344	-74.470444
322.265625	-74.807831
322.753906	-74.736427
323.242188	-74.535507
323.730469	-74.009293
324.218750	-74.501167
324.707031	-77.342552
325.195312	-75.855217
325.683594	-74.157051
326.171875	-74.158524
326.660156	-75.207344
327.148438	-75.441399
327.636719	-75.107819
328.125000	-74.337486
328.613281	-73.799057
329.101562	-74.547722
329.589844	-74.143707
330.078125	-73.485130
330.566406	-74.013298
331.054688	-74.383720
331.542969	-74.220261
332.031250	-74.531639
332.519531	-74.343147
333.007812	-74.097710
333.496094	-73.472977
333.984375	-73.207390
334.472656	-72.591347
334.960938	-73.527435
335.449219	-74.434113
335.937500	-74.391258
336.425781	-74.752609
336.914062	-74.479317
337.402344	-73.998863
337.890625	-74.374123
338.378906	-73.563721
338.867188	-73.138535
339.355469	-73.795280
339.843750	-73.744713
340.332031	-74.696007
340.820312	-75.367630
341.308594	-73.879547
341.796875	-71.623810
342.285156	-73.131950
342.773438	-73.734314
343.261719	-73.441742
343.750000	-74.596367
344.238281	-73.386948
344.726562	-71.707420
345.214844	-71.199753
345.703125	-72.017143
346.191406	-73.512749
346.679688	-73.684860
347.167969	-74.551460
347.656250	-72.312256
348.144531	-72.687370
348.632812	-73.408653
349.121094	-73.618332
349.609375	-71.849525
350.097656	-72.236382
350.585938	-72.200020
351.074219	-72.877335
351.562500	-72.421036
352.050781	-71.696625
352.539062	-73.549026
353.027344	-73.416435
353.515625	-72.456696
354.003906	-72.313965
354.492188	-73.220505
354.980469	-72.484337
355.468750	-71.846573
355.957031	-72.576157
356.445312	-73.322945
356.933594	-73.551903
357.421875	-73.712753
357.910156	-73.231003
358.398438	-72.177826
358.886719	-72.092896
359.375000	-72.668839
359.863281	-71.633507
360.351562	-71.442352
360.839844	-71.373955
361.328125	-72.136658
361.816406	-72.583504
362.304688	-71.647575
362.792969	-72.533699
363.281250	-73.340614
363.769531	-73.385468
364.257812	-72.575630
364.746094	-71.433266
365.234375	-70.546082
365.722656	-70.697655
366.210938	-71.777359
366.699219	-72.296509
367.187500	-72.257950
367.675781	-71.300797
368.164062	-70.703506
368.652344	-71.795822
369.140625	-71.776833
369.628906	-71.221565
370.117188	-70.715141
370.605469	-70.103020
371.093750	-70.635193
371.582031	-70.378334
372.070312	-70.591156
372.558594	-70.020462
373.046875	-70.089935
373.535156	-70.856964
374.023438	-71.338440
374.511719	-71.796829
375.000000	-71.650894
375.488281	-71.609772
375.976562	-69.099052
376.464844	-69.663422
376.953125	-71.167511
377.441406	-71.595795
377.929688	-69.536690
378.417969	-70.144630
378.906250	-70.157219
379.394531	-70.750710
379.882812	-71.273216
380.371094	-70.971634
380.859375	-70.553055
381.347656	-70.994377
381.835938	-71.564972
382.324219	-73.670181
382.812500	-70.627632
383.300781	-70.320732
383.789062	-72.423012
384.277344	-71.826736
384.765625	-69.927849
385.253906	-70.035332
385.742188	-69.068184
386.230469	-70.084869
386.718750	-70.699532
387.207031	-70.305122
387.695312	-69.719070
388.183594	-68.854073
388.671875	-69.528717
389.160156	-69.580620
389.648438	-69.913857
390.136719	-68.959808
390.625000	-68.599274
391.113281	-68.674522
391.601562	-69.385254
392.089844	-68.514259
392.578125	-69.343338
393.066406	-69.489456
393.554688	-68.627762
394.042969	-68.999397
394.531250	-69.015213
395.019531	-68.255089
395.507812	-67.934830
395.996094	-67.228127
396.484375	-69.568550
396.972656	-71.453621
397.460938	-68.123207
397.949219	-67.736061
398.437500	-67.714745
398.925781	-66.754219
399.414062	-68.468285
399.902344	-68.771515
400.390625	-67.995918
400.878906	-68.676857
401.367188	-68.815346
401.855469	-68.414650
402.343750	-67.662315
402.832031	-67.327103
403.320312	-66.287422
403.808594	-67.428711
404.296875	-68.859871
404.785156	-68.273216
405.273438	-67.666496
405.761719	-68.906128
406.250000	-67.830467
406.738281	-66.830215
407.226562	-67.583229
407.714844	-66.365761
408.203125	-65.535896
408.691406	-67.148605
409.179688	-68.036865
409.667969	-67.277435
410.156250	-68.299072
410.644531	-67.662369
411.132812	-67.500557
411.621094	-67.109718
412.109375	-67.396317
412.597656	-67.712646
413.085938	-67.786400
413.574219	-66.525299
414.062500	-67.002167
414.550781	-68.398308
415.039062	-66.849831
415.527344	-66.633575
416.015625	-66.737152
416.503906	-67.195473
416.992188	-66.409241
417.480469	-65.410187
417.968750	-65.693657
418.457031	-66.530197
418.945312	-66.024338
419.433594	-66.216835
419.921875	-65.855614
420.410156	-66.588417
420.898438	-66.350166
421.386719	-65.715599
421.875000	-64.561783
422.363281	-66.040199
422.851562	-67.554321
423.339844	-64.613579
423.828125	-64.948280
424.316406	-65.344231
424.804688	-64.963997
425.292969	-64.410202
425.781250	-64.502686
426.269531	-64.308510
426.757812	-64.407761
427.246094	-64.689224
427.734375	-63.909981
428.222656	-64.102661
428.710938	-65.439186
429.199219	-64.898384
429.687500	-63.576508
430.175781	-64.225433
430.664062	-64.496384
431.152344	-64.481194
431.640625	-64.404350
432.128906	-63.795895
432.617188	-63.204487
433.105469	-64.016220
433.593750	-62.539856
434.082031	-62.688190
434.570312	-62.842411
435.058594	-62.974388
435.546875	-63.039829
436.035156	-63.184330
436.523438	-62.976814
437.011719	-62.942902
437.500000	-63.628010
437.988281	-63.302345
438.476562	-63.055645
438.964844	-62.490124
439.453125	-63.266102
439.941406	-62.776459
440.429688	-63.197891
440.917969	-63.449902
441.406250	-63.716461
441.894531	-61.770519
442.382812	-63.080341
442.871094	-63.552132
443.359375	-61.894409
443.847656	-61.953072
444.335938	-63.067711
444.824219	-64.729019
445.312500	-64.213501
445.800781	-63.197666
446.289062	-63.463326
446.777344	-62.550430
447.265625	-61.603523
447.753906	-62.243145
448.242188	-63.316425
448.730469	-61.628323
449.218750	-60.264652
449.707031	-61.237122
450.195312	-61.361038
450.683594	-61.847870
451.171875	-62.060734
451.660156	-59.967777
452.148438	-60.371658
452.636719	-61.049095
453.125000	-60.831020
453.613281	-60.827427
454.101562	-59.967339
454.589844	-60.487335
455.078125	-60.950851
455.566406	-60.839920
456.054688	-61.605705
456.542969	-60.849987
457.031250	-61.028675
457.519531	-60.974400
458.007812	-60.911560
458.496094	-61.030563
458.984375	-60.518047
459.472656	-60.739067
459.960938	-60.822113
460.449219	-60.486271
460.937500	-60.780769
461.425781	-59.311710
461.914062	-59.537834
462.402344	-60.632515
462.890625	-59.935051
463.378906	-59.738434
463.867188	-59.877567
464.355469	-60.864712
464.843750	-60.346607
465.332031	-60.168240
465.820312	-60.183735
466.308594	-59.688183
466.796875	-59.613205
467.285156	-60.882751
467.773438	-61.275852
468.261719	-61.331337
468.750000	-61.194530
469.238281	-59.917904
469.726562	-59.439869
470.214844	-59.689014
470.703125	-60.008648
471.191406	-61.137741
471.679688	-60.646515
472.167969	-61.039268
472.656250	-61.057266
473.144531	-60.712765
473.632812	-60.361824
474.121094	-60.418514
474.609375	-61.020443
475.097656	-60.208073
475.585938	-61.017307
476.074219	-60.377224
476.562500	-60.362823
477.050781	-61.096733
477.539062	-60.881580
478.027344	-60.931858
478.515625	-61.483387
479.003906	-61.334393
479.492188	-61.252941
479.980469	-60.099094
480.468750	-60.300167
480.957031	-60.474804
481.445312	-60.617897
481.933594	-61.230289
482.421875	-62.759872
482.910156	-62.001007
483.398438	-62.111580
483.886719	-61.732399
484.375000	-61.875080
484.863281	-61.307102
485.351562	-63.086342
485.839844	-61.476364
486.328125	-60.675495
486.816406	-62.613861
487.304688	-63.473854
487.792969	-61.270565
488.281250	-60.844070
488.769531	-62.404648
489.257812	-63.895927
489.746094	-62.516373
490.234375	-62.552040
490.722656	-63.403542
491.210938	-63.000053
491.699219	-63.199764
492.187500	-63.090652
492.675781	-62.571495
493.164062	-62.118637
493.652344	-62.988197
494.140625	-61.675060
494.628906	-61.550983
495.117188	-61.928272
495.605469	-62.883324
496.093750	-63.519161
496.582031	-62.562340
497.070312	-63.508453
497.558594	-63.106834
498.046875	-62.754181
498.535156	-63.860622
499.023438	-63.033188
499.511719	-63.558414
500.000000	-65.195274
500.488281	-62.548897
500.976562	-62.122913
501.464844	-63.545582
501.953125	-63.981491
502.441406	-64.034912
502.929688	-63.787163
503.417969	-64.094238
503.906250	-63.611874
504.394531	-62.874382
504.882812	-62.729134
505.371094	-63.666866
505.859375	-63.591305
506.347656	-63.966866
506.835938	-64.018524
507.324219	-63.168709
507.812500	-64.448662
508.300781	-63.564457
508.789062	-63.008995
509.277344	-63.601467
509.765625	-63.377434
510.253906	-63.761173
510.742188	-64.912682
511.230469	-63.373474
511.718750	-63.426594
512.207031	-63.527824
512.695312	-64.824646
513.183594	-64.435890
513.671875	-63.341850
514.160156	-63.462040
514.648438	-62.577862
515.136719	-62.974705
515.625000	-64.121231
516.113281	-64.390266
516.601562	-64.865303
517.089844	-64.101959
517.578125	-63.848438
518.066406	-64.118690
518.554688	-64.322624
519.042969	-64.181908
519.531250	-65.604988
520.019531	-65.994431
520.507812	-65.355812
520.996094	-64.480736
521.484375	-63.522312
521.972656	-63.448120
522.460938	-65.104553
522.949219	-63.001209
523.437500	-64.294289
523.925781	-64.773056
524.414062	-65.066193
524.902344	-66.956100
525.390625	-65.605354
525.878906	-64.383553
526.367188	-64.066406
526.855469	-64.232620
527.343750	-65.161720
527.832031	-65.594231
528.320312	-63.844280
528.808594	-65.115738
529.296875	-66.771461
529.785156	-66.156204
530.273438	-67.323853
